%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045335861435989,23,1609045335861435989,0.0049225082621,-0.00164847937413,0.000457762653241,-0.920341729963,-0.390319819636,-0.0201285295212,0.0147098873858,0.0,0.0,0.0,0.0,0.0,0.0
1609045336033698866,24,1609045336033698866,0.00668350793421,0.00260562286712,-0.0013956805924,-0.920337014065,-0.390337469003,-0.0201417346486,0.0145172779856,0.0,0.0,0.0,0.0,0.0,0.0
1609045336240868301,25,1609045336240868301,0.00858312472701,0.000703393248841,-0.00107623287477,-0.920317084922,-0.390384403218,-0.0201165795603,0.0145534927981,0.0,0.0,0.0,0.0,0.0,0.0
1609045336445773839,26,1609045336445773839,0.00590707361698,-0.00361987971701,9.95053705992e-05,-0.920314322925,-0.390390205531,-0.0201197059332,0.0145681803059,0.0,0.0,0.0,0.0,0.0,0.0
1609045336652543720,27,1609045336652543720,0.00538524659351,-4.66301717097e-05,0.000713405723218,-0.920280791561,-0.390467017421,-0.0201161316062,0.0146326429342,0.0,0.0,0.0,0.0,0.0,0.0
1609045336858505284,28,1609045336858505284,0.00934860855341,0.00132316583768,0.00190444325563,-0.92026621056,-0.390498632043,-0.0201127129182,0.0147105014365,0.0,0.0,0.0,0.0,0.0,0.0
1609045337034416236,29,1609045337034416236,0.00751534290612,0.00120037794113,-0.000795731612016,-0.920339583162,-0.390331839459,-0.0201543790443,0.0144881943343,0.0,0.0,0.0,0.0,0.0,0.0
1609045337237661233,30,1609045337237661233,0.00327994022518,0.000856792845298,-0.00142889248673,-0.920380120088,-0.390236306859,-0.0201114735878,0.0145460642923,0.0,0.0,0.0,0.0,0.0,0.0
1609045337442790301,31,1609045337442790301,0.00472155725583,-0.00255871633999,-0.000865284877364,-0.920303474325,-0.390416664377,-0.0201159587328,0.014549622897,0.0,0.0,0.0,0.0,0.0,0.0
1609045337653517084,32,1609045337653517084,0.00624639587477,-0.00373380561359,5.31681071152e-05,-0.920300776,-0.390422038864,-0.0200973046709,0.0146017672651,0.0,0.0,0.0,0.0,0.0,0.0
1609045337861159235,33,1609045337861159235,0.0103618446738,-0.00164747971576,0.00144162389915,-0.920268848769,-0.390491544063,-0.0201330135111,0.014705841254,0.0,0.0,0.0,0.0,0.0,0.0
1609045338033470182,34,1609045338033470182,0.0145017430186,0.00444325152785,-0.000630848284345,-0.92023478605,-0.390579644762,-0.0201508805142,0.0144714081983,0.0,0.0,0.0,0.0,0.0,0.0
1609045338240126520,35,1609045338240126520,0.00988247152418,-0.00051067059394,0.0016276241513,-0.920273503633,-0.390490405383,-0.0201343118556,0.0144406129025,0.0,0.0,0.0,0.0,0.0,0.0
1609045338446226256,36,1609045338446226256,0.010700517334,-0.000574907055125,0.00298628443852,-0.920310797149,-0.390400195519,-0.0201367509016,0.0144994914696,0.0,0.0,0.0,0.0,0.0,0.0
1609045338655307359,37,1609045338655307359,0.0111689139158,0.00218891887926,0.00091728445841,-0.920280557092,-0.390465761148,-0.0201188533309,0.0146771029371,0.0,0.0,0.0,0.0,0.0,0.0
1609045338861420384,38,1609045338861420384,0.00915568042547,-0.000293239951134,0.00146277551539,-0.920213717976,-0.39062118539,-0.0201357959578,0.0147089256739,0.0,0.0,0.0,0.0,0.0,0.0
1609045339033212980,39,1609045339033212980,0.00987112615258,-0.000978947384283,-0.000755929388106,-0.920270290436,-0.390495529781,-0.0201339814771,0.0145071207574,0.0,0.0,0.0,0.0,0.0,0.0
1609045339239628696,40,1609045339239628696,0.00903907977045,-0.000121283897897,-0.000366523425328,-0.920314768797,-0.390389769858,-0.0201529822878,0.0145055585493,0.0,0.0,0.0,0.0,0.0,0.0
